Residual_Energy (%),Application_Type,Security_Level,Algorithm
57.58535316312617,VC,L4,PRESENT
51.06850919060295,N,L3,RECTANGLE
51.06850919060295,C,L4,SIMON
51.06850919060295,VC,L4,PRESENT
55.654831942565906,N,L3,RECTANGLE
55.654831942565906,C,L4,SIMON
55.654831942565906,VC,L4,PRESENT
56.71601274336067,N,L3,RECTANGLE
56.71601274336067,C,L4,SIMON
56.71601274336067,VC,L4,PRESENT
56.033860646933164,N,L3,RECTANGLE
56.033860646933164,C,L4,SIMON
56.033860646933164,VC,L4,PRESENT
51.594933885119424,N,L3,RECTANGLE
51.594933885119424,C,L4,SIMON
51.594933885119424,VC,L4,PRESENT
55.276137651557875,N,L3,RECTANGLE
55.276137651557875,C,L4,SIMON
55.276137651557875,VC,L4,PRESENT
53.03454645645676,N,L3,RECTANGLE
53.03454645645676,C,L4,SIMON
53.03454645645676,VC,L4,PRESENT
58.175389600835516,N,L3,RECTANGLE
58.175389600835516,C,L4,SIMON
58.175389600835516,VC,L4,PRESENT
59.96633331657113,N,L3,RECTANGLE
59.96633331657113,C,L4,SIMON
59.96633331657113,VC,L4,PRESENT
52.62257148252912,N,L3,RECTANGLE
52.62257148252912,C,L4,SIMON
52.62257148252912,VC,L4,PRESENT
56.71101485816149,N,L3,RECTANGLE
56.71101485816149,C,L4,SIMON
56.71101485816149,VC,L4,PRESENT
51.080066427709994,N,L3,RECTANGLE
51.080066427709994,C,L4,SIMON
51.080066427709994,VC,L4,PRESENT
57.73375480922024,N,L3,RECTANGLE
57.73375480922024,C,L4,SIMON
57.73375480922024,VC,L4,PRESENT
53.43518473546672,N,L3,RECTANGLE
53.43518473546672,C,L4,SIMON
53.43518473546672,VC,L4,PRESENT
53.760256534056595,N,L3,RECTANGLE
53.760256534056595,C,L4,SIMON
53.760256534056595,VC,L4,PRESENT
54.69981225877499,N,L3,RECTANGLE
54.69981225877499,C,L4,SIMON
54.69981225877499,VC,L4,PRESENT
54.06302695437703,N,L3,RECTANGLE
54.06302695437703,C,L4,SIMON
54.06302695437703,VC,L4,PRESENT
54.863703031495284,N,L3,RECTANGLE
54.863703031495284,C,L4,SIMON
54.863703031495284,VC,L4,PRESENT
56.318089893782535,N,L3,RECTANGLE
56.318089893782535,C,L4,SIMON
56.318089893782535,VC,L4,PRESENT
58.615165684182365,N,L3,RECTANGLE
58.615165684182365,C,L4,SIMON
58.615165684182365,VC,L4,PRESENT
53.48182898609467,N,L3,RECTANGLE
53.48182898609467,C,L4,SIMON
53.48182898609467,VC,L4,PRESENT
52.641315204739584,N,L3,RECTANGLE
52.641315204739584,C,L4,SIMON
52.641315204739584,VC,L4,PRESENT
58.33644469847949,N,L3,RECTANGLE
58.33644469847949,C,L4,SIMON
58.33644469847949,VC,L4,PRESENT
55.992786067702156,N,L3,RECTANGLE
55.992786067702156,C,L4,SIMON
55.992786067702156,VC,L4,PRESENT
56.487859212519986,N,L3,RECTANGLE
56.487859212519986,C,L4,SIMON
56.487859212519986,VC,L4,PRESENT
56.20048548559728,N,L3,RECTANGLE
56.20048548559728,C,L4,SIMON
56.20048548559728,VC,L4,PRESENT
56.37425833575403,N,L3,RECTANGLE
56.37425833575403,C,L4,SIMON
56.37425833575403,VC,L4,PRESENT
56.7717423717945,N,L3,RECTANGLE
56.7717423717945,C,L4,SIMON
56.7717423717945,VC,L4,PRESENT
51.39979796295732,N,L3,RECTANGLE
51.39979796295732,C,L4,SIMON
51.39979796295732,VC,L4,PRESENT
57.640687233282705,N,L3,RECTANGLE
57.640687233282705,C,L4,SIMON
57.640687233282705,VC,L4,PRESENT
59.90830004469198,N,L3,RECTANGLE
59.90830004469198,C,L4,SIMON
59.90830004469198,VC,L4,PRESENT
57.481039267758185,N,L3,RECTANGLE
57.481039267758185,C,L4,SIMON
57.481039267758185,VC,L4,PRESENT
51.03196861169131,N,L3,RECTANGLE
51.03196861169131,C,L4,SIMON
51.03196861169131,VC,L4,PRESENT
56.64362214564554,N,L3,RECTANGLE
56.64362214564554,C,L4,SIMON
56.64362214564554,VC,L4,PRESENT
54.48011744484721,N,L3,RECTANGLE
54.48011744484721,C,L4,SIMON
54.48011744484721,VC,L4,PRESENT
59.33169034315555,N,L3,RECTANGLE
59.33169034315555,C,L4,SIMON
59.33169034315555,VC,L4,PRESENT
51.66477260005163,N,L3,RECTANGLE
51.66477260005163,C,L4,SIMON
51.66477260005163,VC,L4,PRESENT
57.71262349434497,N,L3,RECTANGLE
57.71262349434497,C,L4,SIMON
57.71262349434497,VC,L4,PRESENT
51.95712525111798,N,L3,RECTANGLE
51.95712525111798,C,L4,SIMON
51.95712525111798,VC,L4,PRESENT
55.52089996212743,N,L3,RECTANGLE
55.52089996212743,C,L4,SIMON
55.52089996212743,VC,L4,PRESENT
51.95619475050255,N,L3,RECTANGLE
51.95619475050255,C,L4,SIMON
51.95619475050255,VC,L4,PRESENT
53.40435968405001,N,L3,RECTANGLE
53.40435968405001,C,L4,SIMON
53.40435968405001,VC,L4,PRESENT
54.86412474516881,N,L3,RECTANGLE
54.86412474516881,C,L4,SIMON
54.86412474516881,VC,L4,PRESENT
54.449848005415966,N,L3,RECTANGLE
54.449848005415966,C,L4,SIMON
54.449848005415966,VC,L4,PRESENT
57.49770553687734,N,L3,RECTANGLE
57.49770553687734,C,L4,SIMON
57.49770553687734,VC,L4,PRESENT
58.33674701414533,N,L3,RECTANGLE
58.33674701414533,C,L4,SIMON
58.33674701414533,VC,L4,PRESENT
52.911661449228866,N,L3,RECTANGLE
52.911661449228866,C,L4,SIMON
52.911661449228866,VC,L4,PRESENT
55.21886850130636,N,L3,RECTANGLE
55.21886850130636,C,L4,SIMON
55.21886850130636,VC,L4,PRESENT
55.65496072046144,N,L3,RECTANGLE
55.65496072046144,C,L4,SIMON
55.65496072046144,VC,L4,PRESENT
53.43183719619565,N,L3,RECTANGLE
53.43183719619565,C,L4,SIMON
53.43183719619565,VC,L4,PRESENT
55.580997930724756,N,L3,RECTANGLE
55.580997930724756,C,L4,SIMON
55.580997930724756,VC,L4,PRESENT
52.31066139099241,N,L3,RECTANGLE
52.31066139099241,C,L4,SIMON
52.31066139099241,VC,L4,PRESENT
58.87883229111712,N,L3,RECTANGLE
58.87883229111712,C,L4,SIMON
58.87883229111712,VC,L4,PRESENT
55.651545310723314,N,L3,RECTANGLE
55.651545310723314,C,L4,SIMON
55.651545310723314,VC,L4,PRESENT
59.94649155582543,N,L3,RECTANGLE
59.94649155582543,C,L4,SIMON
59.94649155582543,VC,L4,PRESENT
57.70313421988966,N,L3,RECTANGLE
57.70313421988966,C,L4,SIMON
57.70313421988966,VC,L4,PRESENT
56.902423551589756,N,L3,RECTANGLE
56.902423551589756,C,L4,SIMON
56.902423551589756,VC,L4,PRESENT
55.552932352449155,N,L3,RECTANGLE
55.552932352449155,C,L4,SIMON
55.552932352449155,VC,L4,PRESENT
59.64352736231076,N,L3,RECTANGLE
59.64352736231076,C,L4,SIMON
59.64352736231076,VC,L4,PRESENT
53.31554085386269,N,L3,RECTANGLE
53.31554085386269,C,L4,SIMON
53.31554085386269,VC,L4,PRESENT
59.76339695874763,N,L3,RECTANGLE
59.76339695874763,C,L4,SIMON
59.76339695874763,VC,L4,PRESENT
56.62500808970559,N,L3,RECTANGLE
56.62500808970559,C,L4,SIMON
56.62500808970559,VC,L4,PRESENT
57.15189142073923,N,L3,RECTANGLE
57.15189142073923,C,L4,SIMON
57.15189142073923,VC,L4,PRESENT
52.60280263732648,N,L3,RECTANGLE
52.60280263732648,C,L4,SIMON
52.60280263732648,VC,L4,PRESENT
56.860466194866085,N,L3,RECTANGLE
56.860466194866085,C,L4,SIMON
56.860466194866085,VC,L4,PRESENT
57.722854132426,N,L3,RECTANGLE
57.722854132426,C,L4,SIMON
57.722854132426,VC,L4,PRESENT
52.27555805915759,N,L3,RECTANGLE
52.27555805915759,C,L4,SIMON
52.27555805915759,VC,L4,PRESENT
56.587322104515934,N,L3,RECTANGLE
56.587322104515934,C,L4,SIMON
56.587322104515934,VC,L4,PRESENT
59.51997207799777,N,L3,RECTANGLE
59.51997207799777,C,L4,SIMON
59.51997207799777,VC,L4,PRESENT
54.624711384494,N,L3,RECTANGLE
54.624711384494,C,L4,SIMON
54.624711384494,VC,L4,PRESENT
51.07896614644654,N,L3,RECTANGLE
51.07896614644654,C,L4,SIMON
51.07896614644654,VC,L4,PRESENT
55.18728456358557,N,L3,RECTANGLE
55.18728456358557,C,L4,SIMON
55.18728456358557,VC,L4,PRESENT
52.08706840625629,N,L3,RECTANGLE
52.08706840625629,C,L4,SIMON
52.08706840625629,VC,L4,PRESENT
53.52164768332197,N,L3,RECTANGLE
53.52164768332197,C,L4,SIMON
53.52164768332197,VC,L4,PRESENT
58.67593301800088,N,L3,RECTANGLE
58.67593301800088,C,L4,SIMON
58.67593301800088,VC,L4,PRESENT
52.4660376104612,N,L3,RECTANGLE
52.4660376104612,C,L4,SIMON
52.4660376104612,VC,L4,PRESENT
57.2433910703208,N,L3,RECTANGLE
57.2433910703208,C,L4,SIMON
57.2433910703208,VC,L4,PRESENT
59.694934554443336,N,L3,RECTANGLE
59.694934554443336,C,L4,SIMON
59.694934554443336,VC,L4,PRESENT
58.319073677192236,N,L3,RECTANGLE
58.319073677192236,C,L4,SIMON
58.319073677192236,VC,L4,PRESENT
57.80114948083611,N,L3,RECTANGLE
57.80114948083611,C,L4,SIMON
57.80114948083611,VC,L4,PRESENT
56.35355673784063,N,L3,RECTANGLE
56.35355673784063,C,L4,SIMON
56.35355673784063,VC,L4,PRESENT
55.32788507245379,N,L3,RECTANGLE
55.32788507245379,C,L4,SIMON
55.32788507245379,VC,L4,PRESENT
55.51360798103552,N,L3,RECTANGLE
55.51360798103552,C,L4,SIMON
55.51360798103552,VC,L4,PRESENT
58.624347046050346,N,L3,RECTANGLE
58.624347046050346,C,L4,SIMON
58.624347046050346,VC,L4,PRESENT
59.374794617839285,N,L3,RECTANGLE
59.374794617839285,C,L4,SIMON
59.374794617839285,VC,L4,PRESENT
52.33846281808302,N,L3,RECTANGLE
52.33846281808302,C,L4,SIMON
52.33846281808302,VC,L4,PRESENT
57.62236877070804,N,L3,RECTANGLE
57.62236877070804,C,L4,SIMON
57.62236877070804,VC,L4,PRESENT
54.61371798915545,N,L3,RECTANGLE
54.61371798915545,C,L4,SIMON
54.61371798915545,VC,L4,PRESENT
59.22148428516135,N,L3,RECTANGLE
59.22148428516135,C,L4,SIMON
59.22148428516135,VC,L4,PRESENT
55.83948712648116,N,L3,RECTANGLE
55.83948712648116,C,L4,SIMON
55.83948712648116,VC,L4,PRESENT
55.4094652047095,N,L3,RECTANGLE
55.4094652047095,C,L4,SIMON
55.4094652047095,VC,L4,PRESENT
51.122264827342214,N,L3,RECTANGLE
51.122264827342214,C,L4,SIMON
51.122264827342214,VC,L4,PRESENT
52.291391164708266,N,L3,RECTANGLE
52.291391164708266,C,L4,SIMON
52.291391164708266,VC,L4,PRESENT
56.154861054114946,N,L3,RECTANGLE
56.154861054114946,C,L4,SIMON
56.154861054114946,VC,L4,PRESENT
52.77141221218405,N,L3,RECTANGLE
52.77141221218405,C,L4,SIMON
52.77141221218405,VC,L4,PRESENT
52.65861684771167,N,L3,RECTANGLE
52.65861684771167,C,L4,SIMON
52.65861684771167,VC,L4,PRESENT
57.96577415020918,N,L3,RECTANGLE
57.96577415020918,C,L4,SIMON
57.96577415020918,VC,L4,PRESENT
55.32080077297494,N,L3,RECTANGLE
55.32080077297494,C,L4,SIMON
55.32080077297494,VC,L4,PRESENT
56.576906205275684,N,L3,RECTANGLE
56.576906205275684,C,L4,SIMON
56.576906205275684,VC,L4,PRESENT
56.985321575524665,N,L3,RECTANGLE
56.985321575524665,C,L4,SIMON
56.985321575524665,VC,L4,PRESENT
57.70445774326385,N,L3,RECTANGLE
57.70445774326385,C,L4,SIMON
57.70445774326385,VC,L4,PRESENT
51.946062948549866,N,L3,RECTANGLE
51.946062948549866,C,L4,SIMON
51.946062948549866,VC,L4,PRESENT
58.62844872198881,N,L3,RECTANGLE
58.62844872198881,C,L4,SIMON
58.62844872198881,VC,L4,PRESENT
57.86899968934174,N,L3,RECTANGLE
57.86899968934174,C,L4,SIMON
57.86899968934174,VC,L4,PRESENT
59.86598643943927,N,L3,RECTANGLE
59.86598643943927,C,L4,SIMON
59.86598643943927,VC,L4,PRESENT
55.570414783121805,N,L3,RECTANGLE
55.570414783121805,C,L4,SIMON
55.570414783121805,VC,L4,PRESENT
55.92030927240432,N,L3,RECTANGLE
55.92030927240432,C,L4,SIMON
55.92030927240432,VC,L4,PRESENT
57.57641594315568,N,L3,RECTANGLE
57.57641594315568,C,L4,SIMON
57.57641594315568,VC,L4,PRESENT
53.27028521266046,N,L3,RECTANGLE
53.27028521266046,C,L4,SIMON
53.27028521266046,VC,L4,PRESENT
59.874551988488186,N,L3,RECTANGLE
59.874551988488186,C,L4,SIMON
59.874551988488186,VC,L4,PRESENT
53.21322396220437,N,L3,RECTANGLE
53.21322396220437,C,L4,SIMON
53.21322396220437,VC,L4,PRESENT
57.65600504192967,N,L3,RECTANGLE
57.65600504192967,C,L4,SIMON
57.65600504192967,VC,L4,PRESENT
54.56549733512229,N,L3,RECTANGLE
54.56549733512229,C,L4,SIMON
54.56549733512229,VC,L4,PRESENT
54.205273085489424,N,L3,RECTANGLE
54.205273085489424,C,L4,SIMON
54.205273085489424,VC,L4,PRESENT
57.55039878134703,N,L3,RECTANGLE
57.55039878134703,C,L4,SIMON
57.55039878134703,VC,L4,PRESENT
55.071275653877336,N,L3,RECTANGLE
55.071275653877336,C,L4,SIMON
55.071275653877336,VC,L4,PRESENT
52.97236258081668,N,L3,RECTANGLE
52.97236258081668,C,L4,SIMON
52.97236258081668,VC,L4,PRESENT
56.1920759240949,N,L3,RECTANGLE
56.1920759240949,C,L4,SIMON
56.1920759240949,VC,L4,PRESENT
57.62612733417746,N,L3,RECTANGLE
57.62612733417746,C,L4,SIMON
57.62612733417746,VC,L4,PRESENT
53.281721392386984,N,L3,RECTANGLE
53.281721392386984,C,L4,SIMON
53.281721392386984,VC,L4,PRESENT
59.00587943417674,N,L3,RECTANGLE
59.00587943417674,C,L4,SIMON
59.00587943417674,VC,L4,PRESENT
53.70736404811524,N,L3,RECTANGLE
53.70736404811524,C,L4,SIMON
53.70736404811524,VC,L4,PRESENT
51.27414064744029,N,L3,RECTANGLE
51.27414064744029,C,L4,SIMON
51.27414064744029,VC,L4,PRESENT
52.48035990979817,N,L3,RECTANGLE
52.48035990979817,C,L4,SIMON
52.48035990979817,VC,L4,PRESENT
57.78532458843405,N,L3,RECTANGLE
57.78532458843405,C,L4,SIMON
57.78532458843405,VC,L4,PRESENT
58.43429496702218,N,L3,RECTANGLE
58.43429496702218,C,L4,SIMON
58.43429496702218,VC,L4,PRESENT
55.39474422015461,N,L3,RECTANGLE
55.39474422015461,C,L4,SIMON
55.39474422015461,VC,L4,PRESENT
55.69340265315892,N,L3,RECTANGLE
55.69340265315892,C,L4,SIMON
55.69340265315892,VC,L4,PRESENT
54.01807290160925,N,L3,RECTANGLE
54.01807290160925,C,L4,SIMON
54.01807290160925,VC,L4,PRESENT
56.14020382563238,N,L3,RECTANGLE
56.14020382563238,C,L4,SIMON
56.14020382563238,VC,L4,PRESENT
57.78385279663064,N,L3,RECTANGLE
57.78385279663064,C,L4,SIMON
57.78385279663064,VC,L4,PRESENT
56.22173344708429,N,L3,RECTANGLE
56.22173344708429,C,L4,SIMON
56.22173344708429,VC,L4,PRESENT
54.7693997744727,N,L3,RECTANGLE
54.7693997744727,C,L4,SIMON
54.7693997744727,VC,L4,PRESENT
51.48267142025418,N,L3,RECTANGLE
51.48267142025418,C,L4,SIMON
51.48267142025418,VC,L4,PRESENT
52.83473293274264,N,L3,RECTANGLE
52.83473293274264,C,L4,SIMON
52.83473293274264,VC,L4,PRESENT
59.92521544954948,N,L3,RECTANGLE
59.92521544954948,C,L4,SIMON
59.92521544954948,VC,L4,PRESENT
52.86288059028635,N,L3,RECTANGLE
52.86288059028635,C,L4,SIMON
52.86288059028635,VC,L4,PRESENT
58.174345489400196,N,L3,RECTANGLE
58.174345489400196,C,L4,SIMON
58.174345489400196,VC,L4,PRESENT
57.7687157041753,N,L3,RECTANGLE
57.7687157041753,C,L4,SIMON
57.7687157041753,VC,L4,PRESENT
58.45086597492321,N,L3,RECTANGLE
58.45086597492321,C,L4,SIMON
58.45086597492321,VC,L4,PRESENT
56.84399612205229,N,L3,RECTANGLE
56.84399612205229,C,L4,SIMON
56.84399612205229,VC,L4,PRESENT
58.74365090843889,N,L3,RECTANGLE
58.74365090843889,C,L4,SIMON
58.74365090843889,VC,L4,PRESENT
59.59868773104946,N,L3,RECTANGLE
59.59868773104946,C,L4,SIMON
59.59868773104946,VC,L4,PRESENT
55.377523034329734,N,L3,RECTANGLE
55.377523034329734,C,L4,SIMON
55.377523034329734,VC,L4,PRESENT
56.99689960291255,N,L3,RECTANGLE
56.99689960291255,C,L4,SIMON
56.99689960291255,VC,L4,PRESENT
54.43272702670714,N,L3,RECTANGLE
54.43272702670714,C,L4,SIMON
54.43272702670714,VC,L4,PRESENT
57.90413712108615,N,L3,RECTANGLE
57.90413712108615,C,L4,SIMON
57.90413712108615,VC,L4,PRESENT
57.94493966793659,N,L3,RECTANGLE
57.94493966793659,C,L4,SIMON
57.94493966793659,VC,L4,PRESENT
54.83109591178656,N,L3,RECTANGLE
54.83109591178656,C,L4,SIMON
54.83109591178656,VC,L4,PRESENT
54.37098118979587,N,L3,RECTANGLE
54.37098118979587,C,L4,SIMON
54.37098118979587,VC,L4,PRESENT
53.204823322634724,N,L3,RECTANGLE
53.204823322634724,C,L4,SIMON
53.204823322634724,VC,L4,PRESENT
57.44620544975058,N,L3,RECTANGLE
57.44620544975058,C,L4,SIMON
57.44620544975058,VC,L4,PRESENT
54.35508267625773,N,L3,RECTANGLE
54.35508267625773,C,L4,SIMON
54.35508267625773,VC,L4,PRESENT
56.36970563275059,N,L3,RECTANGLE
56.36970563275059,C,L4,SIMON
56.36970563275059,VC,L4,PRESENT
56.26798870000961,N,L3,RECTANGLE
56.26798870000961,C,L4,SIMON
56.26798870000961,VC,L4,PRESENT
53.12290988780282,N,L3,RECTANGLE
53.12290988780282,C,L4,SIMON
53.12290988780282,VC,L4,PRESENT
55.31933336576461,N,L3,RECTANGLE
55.31933336576461,C,L4,SIMON
55.31933336576461,VC,L4,PRESENT
51.779386948398646,N,L3,RECTANGLE
51.779386948398646,C,L4,SIMON
51.779386948398646,VC,L4,PRESENT
55.32832245169254,N,L3,RECTANGLE
55.32832245169254,C,L4,SIMON
55.32832245169254,VC,L4,PRESENT
57.195526665936264,N,L3,RECTANGLE
57.195526665936264,C,L4,SIMON
57.195526665936264,VC,L4,PRESENT
55.94832623064168,N,L3,RECTANGLE
55.94832623064168,C,L4,SIMON
55.94832623064168,VC,L4,PRESENT
56.78317407019239,N,L3,RECTANGLE
56.78317407019239,C,L4,SIMON
56.78317407019239,VC,L4,PRESENT
59.57102890639604,N,L3,RECTANGLE
59.57102890639604,C,L4,SIMON
59.57102890639604,VC,L4,PRESENT
51.66737867103216,N,L3,RECTANGLE
51.66737867103216,C,L4,SIMON
51.66737867103216,VC,L4,PRESENT
56.84510974753659,N,L3,RECTANGLE
56.84510974753659,C,L4,SIMON
56.84510974753659,VC,L4,PRESENT
57.79204664049224,N,L3,RECTANGLE
57.79204664049224,C,L4,SIMON
57.79204664049224,VC,L4,PRESENT
53.80494459923404,N,L3,RECTANGLE
53.80494459923404,C,L4,SIMON
53.80494459923404,VC,L4,PRESENT
51.44222742435358,N,L3,RECTANGLE
51.44222742435358,C,L4,SIMON
51.44222742435358,VC,L4,PRESENT
53.48934911243959,N,L3,RECTANGLE
53.48934911243959,C,L4,SIMON
53.48934911243959,VC,L4,PRESENT
53.221067296205966,N,L3,RECTANGLE
53.221067296205966,C,L4,SIMON
53.221067296205966,VC,L4,PRESENT
59.022418183825685,N,L3,RECTANGLE
59.022418183825685,C,L4,SIMON
59.022418183825685,VC,L4,PRESENT
52.45090525858331,N,L3,RECTANGLE
52.45090525858331,C,L4,SIMON
52.45090525858331,VC,L4,PRESENT
51.44586914095634,N,L3,RECTANGLE
51.44586914095634,C,L4,SIMON
51.44586914095634,VC,L4,PRESENT
54.81416032362286,N,L3,RECTANGLE
54.81416032362286,C,L4,SIMON
54.81416032362286,VC,L4,PRESENT
51.86218120672721,N,L3,RECTANGLE
51.86218120672721,C,L4,SIMON
51.86218120672721,VC,L4,PRESENT
59.60115845467808,N,L3,RECTANGLE
59.60115845467808,C,L4,SIMON
59.60115845467808,VC,L4,PRESENT
59.31499940480951,N,L3,RECTANGLE
59.31499940480951,C,L4,SIMON
59.31499940480951,VC,L4,PRESENT
53.14710436497308,N,L3,RECTANGLE
53.14710436497308,C,L4,SIMON
53.14710436497308,VC,L4,PRESENT
52.033902530804475,N,L3,RECTANGLE
52.033902530804475,C,L4,SIMON
52.033902530804475,VC,L4,PRESENT
55.0876780509734,N,L3,RECTANGLE
55.0876780509734,C,L4,SIMON
55.0876780509734,VC,L4,PRESENT
51.8544065460802,N,L3,RECTANGLE
51.8544065460802,C,L4,SIMON
51.8544065460802,VC,L4,PRESENT
56.84689554006227,N,L3,RECTANGLE
56.84689554006227,C,L4,SIMON
56.84689554006227,VC,L4,PRESENT
51.820357579247585,N,L3,RECTANGLE
51.820357579247585,C,L4,SIMON
51.820357579247585,VC,L4,PRESENT
54.28614104605933,N,L3,RECTANGLE
54.28614104605933,C,L4,SIMON
54.28614104605933,VC,L4,PRESENT
56.09468851735798,N,L3,RECTANGLE
56.09468851735798,C,L4,SIMON
56.09468851735798,VC,L4,PRESENT
57.059000873137734,N,L3,RECTANGLE
57.059000873137734,C,L4,SIMON
57.059000873137734,VC,L4,PRESENT
56.700055642242155,N,L3,RECTANGLE
56.700055642242155,C,L4,SIMON
56.700055642242155,VC,L4,PRESENT
53.10431795496068,N,L3,RECTANGLE
53.10431795496068,C,L4,SIMON
53.10431795496068,VC,L4,PRESENT
56.51755926493385,N,L3,RECTANGLE
56.51755926493385,C,L4,SIMON
56.51755926493385,VC,L4,PRESENT
59.26840807353787,N,L3,RECTANGLE
59.26840807353787,C,L4,SIMON
59.26840807353787,VC,L4,PRESENT
58.04645215569456,N,L3,RECTANGLE
58.04645215569456,C,L4,SIMON
58.04645215569456,VC,L4,PRESENT
56.36717927743786,N,L3,RECTANGLE
56.36717927743786,C,L4,SIMON
56.36717927743786,VC,L4,PRESENT
55.36212225725122,N,L3,RECTANGLE
55.36212225725122,C,L4,SIMON
55.36212225725122,VC,L4,PRESENT
57.708897388443226,N,L3,RECTANGLE
57.708897388443226,C,L4,SIMON
57.708897388443226,VC,L4,PRESENT
59.725695760800676,N,L3,RECTANGLE
59.725695760800676,C,L4,SIMON
59.725695760800676,VC,L4,PRESENT
52.20079859399758,N,L3,RECTANGLE
52.20079859399758,C,L4,SIMON
52.20079859399758,VC,L4,PRESENT
56.289759859912934,N,L3,RECTANGLE
56.289759859912934,C,L4,SIMON
56.289759859912934,VC,L4,PRESENT
56.557316570821335,N,L3,RECTANGLE
56.557316570821335,C,L4,SIMON
56.557316570821335,VC,L4,PRESENT
58.4591102891741,N,L3,RECTANGLE
58.4591102891741,C,L4,SIMON
58.4591102891741,VC,L4,PRESENT
59.30503048327714,N,L3,RECTANGLE
59.30503048327714,C,L4,SIMON
59.30503048327714,VC,L4,PRESENT
54.45078028885776,N,L3,RECTANGLE
54.45078028885776,C,L4,SIMON
54.45078028885776,VC,L4,PRESENT
54.8255173424944,N,L3,RECTANGLE
54.8255173424944,C,L4,SIMON
54.8255173424944,VC,L4,PRESENT
57.85730889528839,N,L3,RECTANGLE
57.85730889528839,C,L4,SIMON
57.85730889528839,VC,L4,PRESENT
51.82262790987817,N,L3,RECTANGLE
51.82262790987817,C,L4,SIMON
51.82262790987817,VC,L4,PRESENT
57.44983027533068,N,L3,RECTANGLE
57.44983027533068,C,L4,SIMON
57.44983027533068,VC,L4,PRESENT
56.72035045377087,N,L3,RECTANGLE
56.72035045377087,C,L4,SIMON
56.72035045377087,VC,L4,PRESENT
52.157559935570525,N,L3,RECTANGLE
52.157559935570525,C,L4,SIMON
52.157559935570525,VC,L4,PRESENT
54.987481674161,N,L3,RECTANGLE
54.987481674161,C,L4,SIMON
54.987481674161,VC,L4,PRESENT
53.37820769683495,N,L3,RECTANGLE
53.37820769683495,C,L4,SIMON
53.37820769683495,VC,L4,PRESENT
57.62382167217041,N,L3,RECTANGLE
57.62382167217041,C,L4,SIMON
57.62382167217041,VC,L4,PRESENT
56.500621747604576,N,L3,RECTANGLE
56.500621747604576,C,L4,SIMON
56.500621747604576,VC,L4,PRESENT
57.24141583097125,N,L3,RECTANGLE
57.24141583097125,C,L4,SIMON
57.24141583097125,VC,L4,PRESENT
53.36432507087811,N,L3,RECTANGLE
53.36432507087811,C,L4,SIMON
53.36432507087811,VC,L4,PRESENT
57.76396955642808,N,L3,RECTANGLE
57.76396955642808,C,L4,SIMON
57.76396955642808,VC,L4,PRESENT
55.8831970122571,N,L3,RECTANGLE
55.8831970122571,C,L4,SIMON
55.8831970122571,VC,L4,PRESENT
57.97262117031625,N,L3,RECTANGLE
57.97262117031625,C,L4,SIMON
57.97262117031625,VC,L4,PRESENT
54.96653874995563,N,L3,RECTANGLE
54.96653874995563,C,L4,SIMON
54.96653874995563,VC,L4,PRESENT
58.17787530926479,N,L3,RECTANGLE
58.17787530926479,C,L4,SIMON
58.17787530926479,VC,L4,PRESENT
51.19909419227924,N,L3,RECTANGLE
51.19909419227924,C,L4,SIMON
51.19909419227924,VC,L4,PRESENT
54.904597302072546,N,L3,RECTANGLE
54.904597302072546,C,L4,SIMON
54.904597302072546,VC,L4,PRESENT
59.62604296811518,N,L3,RECTANGLE
59.62604296811518,C,L4,SIMON
59.62604296811518,VC,L4,PRESENT
51.47766521503083,N,L3,RECTANGLE
51.47766521503083,C,L4,SIMON
51.47766521503083,VC,L4,PRESENT
51.80641307175066,N,L3,RECTANGLE
51.80641307175066,C,L4,SIMON
51.80641307175066,VC,L4,PRESENT
54.31587366317031,N,L3,RECTANGLE
54.31587366317031,C,L4,SIMON
54.31587366317031,VC,L4,PRESENT
52.78980676573844,N,L3,RECTANGLE
52.78980676573844,C,L4,SIMON
52.78980676573844,VC,L4,PRESENT
59.11965072718253,N,L3,RECTANGLE
59.11965072718253,C,L4,SIMON
59.11965072718253,VC,L4,PRESENT
54.93907759378754,N,L3,RECTANGLE
54.93907759378754,C,L4,SIMON
54.93907759378754,VC,L4,PRESENT
53.92623404506731,N,L3,RECTANGLE
53.92623404506731,C,L4,SIMON
53.92623404506731,VC,L4,PRESENT
55.747101026090235,N,L3,RECTANGLE
55.747101026090235,C,L4,SIMON
55.747101026090235,VC,L4,PRESENT
51.689425523225516,N,L3,RECTANGLE
51.689425523225516,C,L4,SIMON
51.689425523225516,VC,L4,PRESENT
57.982604869605986,N,L3,RECTANGLE
57.982604869605986,C,L4,SIMON
57.982604869605986,VC,L4,PRESENT
54.20413240461229,N,L3,RECTANGLE
54.20413240461229,C,L4,SIMON
54.20413240461229,VC,L4,PRESENT
56.86611104346026,N,L3,RECTANGLE
56.86611104346026,C,L4,SIMON
56.86611104346026,VC,L4,PRESENT
59.068967519967764,N,L3,RECTANGLE
59.068967519967764,C,L4,SIMON
59.068967519967764,VC,L4,PRESENT
54.066970773969615,N,L3,RECTANGLE
54.066970773969615,C,L4,SIMON
54.066970773969615,VC,L4,PRESENT
51.343943995712905,N,L3,RECTANGLE
51.343943995712905,C,L4,SIMON
51.343943995712905,VC,L4,PRESENT
58.93805038955079,N,L3,RECTANGLE
